Specie,Forma_specialis,Host,Country,Subdivision,Level of precision,Year,Reference,x,y
Fusarium oxysporum,Ciceris,Chickpea,Turkey,Mugla,2,2016,Kocalar et al. (2020),28.1795,37.13095
Fusarium oxysporum,Ciceris,Chickpea,Turkey,Tekirda?,2,2016,Kocalar et al. (2020),27.19506,40.95246
Fusarium oxysporum,Ciceris,Chickpea,Turkey,Tokat,2,2016,Kocalar et al. (2020),36.00324,40.27927
Fusarium oxysporum,Ciceris,Chickpea,Turkey,Tunceli,2,2016,Kocalar et al. (2020),39.4392,38.93351
Fusarium oxysporum,Ciceris,Chickpea,Turkey,Usak,2,2016,Kocalar et al. (2020),29.37659,38.57752
Fusarium oxysporum,Ciceris,Chickpea,Turkey,Yozgat,2,2016,Kocalar et al. (2020),35.01175,39.51286
Fusarium oxysporum,Fragariae,Strawberry,Turkey,Erzurum,3,2006,Durak and Demirci (2014),41.06919,39.98544
Fusarium oxysporum,Fragariae,Strawberry,Turkey,Erzurum,3,2006,Durak and Demirci (2014),41.22251,39.99943
Fusarium oxysporum,Fragariae,Strawberry,Turkey,Erzurum,3,2006,Durak and Demirci (2014),41.66648,39.96775
Fusarium oxysporum,Fragariae,Strawberry,Turkey,Erzurum,3,2006,Durak and Demirci (2014),41.96628,40.53034
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),38.86946,37.1837
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),38.94955,36.86322
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),38.98156,37.13821
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),39.34112,37.65223
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),39.42382,37.47476
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),39.48051,37.34564
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),39.51174,37.22738
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),39.64263,37.23545
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),39.75018,37.19625
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),39.78202,37.12333
Fusarium oxysporum,Lentis,Lentil,Turkey,?anl?urfa,3,1996,Bayaa et al. (1998),40.08683,36.99216
Fusarium oxysporum,Lentis,Lentil,Turkey,Ankara,3,1990,Karahan and Katircioglu (1993),32.14389,39.61699
Fusarium oxysporum,Lentis,Lentil,Turkey,Ankara,3,1990,Karahan and Katircioglu (1993),32.58897,39.47984
Fusarium oxysporum,Lentis,Lentil,Turkey,Ankara,3,1990,Karahan and Katircioglu (1993),32.99359,40.21673
Fusarium oxysporum,Lentis,Lentil,Turkey,Ankara,3,1990,Karahan and Katircioglu (1993),33.06274,39.53371
Fusarium oxysporum,Lentis,Lentil,Turkey,Ankara,3,1990,Karahan and Katircioglu (1993),33.43011,40.19032
Fusarium oxysporum,Lentis,Lentil,Turkey,Ankara,3,1990,Karahan and Katircioglu (1993),33.4869,38.95147
Fusarium oxysporum,Lentis,Lentil,Turkey,Batman,3,1996,Bayaa et al. (1998),41.06484,37.87235
Fusarium oxysporum,Lentis,Lentil,Turkey,Batman,3,1996,Bayaa et al. (1998),41.11996,37.83871
Fusarium oxysporum,Lentis,Lentil,Turkey,Diyarbakir,3,1996,Bayaa et al. (1998),40.04591,37.91352
Fusarium oxysporum,Lentis,Lentil,Turkey,Diyarbakir,3,1996,Bayaa et al. (1998),40.52236,38.23193
Fusarium oxysporum,Lentis,Lentil,Turkey,Diyarbakir,3,1996,Bayaa et al. (1998),40.52777,38.1471
Fusarium oxysporum,Lentis,Lentil,Turkey,Diyarbakir,3,1996,Bayaa et al. (1998),40.58617,37.95796
Fusarium oxysporum,Lentis,Lentil,Turkey,Diyarbakir,3,1996,Bayaa et al. (1998),40.64741,37.88256
Fusarium oxysporum,Lentis,Lentil,Turkey,Diyarbakir,3,1996,Bayaa et al. (1998),40.78904,37.86651
Fusarium oxysporum,Lentis,Lentil,Turkey,Diyarbakir,3,1996,Bayaa et al. (1998),40.97673,37.86315
Fusarium oxysporum,Lentis,Lentil,Turkey,Mardin,3,1996,Bayaa et al. (1998),40.25892,37.07274
Fusarium oxysporum,Lentis,Lentil,Turkey,Mardin,3,1996,Bayaa et al. (1998),40.46526,37.1455
Fusarium oxysporum,Lentis,Lentil,Turkey,Mardin,3,1996,Bayaa et al. (1998),40.59478,37.23521
Fusarium oxysporum,Lentis,Lentil,Turkey,Mardin,3,1996,Bayaa et al. (1998),40.65761,37.34531
Fusarium oxysporum,Lentis,Lentil,Turkey,Mardin,3,1996,Bayaa et al. (1998),40.85446,37.35932
Fusarium oxysporum,Lentis,Lentil,Turkey,Mardin,3,1996,Bayaa et al. (1998),40.97909,37.4196
Fusarium oxysporum,Lentis,Lentil,Turkey,Mardin,3,1996,Bayaa et al. (1998),41.0829,37.51824
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),40.74066,39.89797
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),41.01182,40.49178
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),41.12833,39.95647
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),41.53727,40.3004
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),41.64565,39.96935
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),41.85488,39.97284
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),41.89098,40.33986
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),41.97697,40.53395
Fusarium oxysporum,Medicaginis,Alfalfa,Turkey,Erzurum,3,1997,Eken and Demirci (2001),42.15418,40.05323
Fusarium oxysporum,Melongenae,Eggplant,Turkey,?anl?urfa,3,2018,Altinok et al. (2018),37.96342,37.02273
Fusarium oxysporum,Melongenae,Eggplant,Turkey,?anl?urfa,3,2018,Altinok et al. (2018),38.86531,37.16378
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Adana,3,2002,Altinok and Can (2010),35.33428,36.93314
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Adana,3,2002,Altinok and Can (2010),35.76933,37.43465
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Adana,3,2002,Altinok and Can (2010),35.82356,36.99705
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Antalya,3,2018,Altinok et al. (2018),30.14055,36.32093
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Antalya,4,2010,Baysal et al. (2010),30.79863,36.85686
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Antalya,4,2010,Baysal et al. (2010),30.84612,36.95483
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Antalya,3,2018,Altinok et al. (2018),31.09343,36.94656
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Antalya,3,2018,Altinok et al. (2018),32.30213,36.28608
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Aydin,3,2018,Altinok et al. (2018),27.70088,37.76822
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Aydin,3,2018,Altinok et al. (2018),27.7043,37.84111
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Aydin,3,2018,Altinok et al. (2018),28.0337,37.84793
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Aydin,3,2018,Altinok et al. (2018),28.04403,37.61271
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Aydin,3,2018,Altinok et al. (2018),28.35198,37.88453
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Bursa,3,2018,Altinok et al. (2018),28.40018,40.05271
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Bursa,3,2018,Altinok et al. (2018),29.19887,40.22619
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Bursa,3,2018,Altinok et al. (2018),29.21634,40.21349
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Bursa,3,2018,Altinok et al. (2018),29.32128,40.51247
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Bursa,3,2018,Altinok et al. (2018),29.33136,40.50307
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Diyarbakir,3,2018,Altinok et al. (2018),40.60377,37.82846
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Hatay,3,2018,Altinok et al. (2018),35.95422,36.09675
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Hatay,3,2018,Altinok et al. (2018),36.10078,36.53888
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Hatay,3,2018,Altinok et al. (2018),36.20324,36.83996
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Hatay,3,2018,Altinok et al. (2018),36.52004,36.25264
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Izmir,3,2018,Altinok et al. (2018),27.04557,38.58128
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Izmir,3,2018,Altinok et al. (2018),27.63809,38.20557
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Izmir,3,2018,Altinok et al. (2018),27.99604,38.2119
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Manisa,3,2018,Altinok et al. (2018),28.18105,38.48333
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),33.94327,36.33906
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),34.78961,36.83627
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),34.863,36.82288
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),34.87876,36.80527
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),34.88689,36.84326
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),34.8962,36.82357
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2018,Altinok et al. (2018),34.91617,36.95248
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),34.93014,36.9126
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),34.98612,36.95766
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mersin,3,2002,Altinok and Can (2010),34.98899,36.87162
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mugla,3,2018,Altinok et al. (2018),27.79723,37.30023
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mugla,3,2018,Altinok et al. (2018),28.12039,37.33964
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mugla,3,2018,Altinok et al. (2018),28.1209,37.32844
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mugla,3,2018,Altinok et al. (2018),28.12221,37.32911
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Mugla,3,2018,Altinok et al. (2018),29.11788,36.67662
Fusarium oxysporum,Melongenae,Eggplant,Turkey,Samsun,3,2018,Altinok et al. (2018),36.74741,41.18828
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.19587,39.96171
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.28149,40.00696
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.31645,40.07878
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.3408,39.64386
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.34909,39.59477
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.37195,39.91831
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.38798,39.88298
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.38874,39.94108
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.38985,39.77458
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.39331,39.77721
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.3958,39.60039
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.41058,39.83714
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.48779,40.07948
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.48879,40.06376
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.48905,39.99735
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.49183,40.04736
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.56741,40.13109
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.67318,40.1076
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.67924,40.16948
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.69735,40.04966
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.70732,40.21645
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.71866,40.14384
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.73945,40.06692
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.77671,40.21189
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),32.86627,40.04138
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),33.46007,40.25729
Fusarium oxysporum,Melonis,Melon,Turkey,Ankara,3,1997,Erzurum et al. (1999),33.57486,40.19184
Fusarium oxysporum,Melonis,Melon,Turkey,Cankiri,3,1997,Erzurum et al. (1999),33.82457,40.32799
Fusarium oxysporum,Melonis,Melon,Turkey,Cankiri,3,1997,Erzurum et al. (1999),33.85125,40.45071
Fusarium oxysporum,Melonis,Melon,Turkey,Cankiri,3,1997,Erzurum et al. (1999),33.86925,40.27914
Fusarium oxysporum,Melonis,Melon,Turkey,Cankiri,3,1997,Erzurum et al. (1999),33.87196,40.33659
Fusarium oxysporum,Melonis,Melon,Turkey,Cankiri,3,1997,Erzurum et al. (1999),33.91338,40.39518
Fusarium oxysporum,Melonis,Melon,Turkey,Cankiri,3,1997,Erzurum et al. (1999),33.94796,40.34254
Fusarium oxysporum,Melonis,Melon,Turkey,Cankiri,3,1997,Erzurum et al. (1999),33.95193,40.36677
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.27312,38.2844
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.30642,38.29458
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.38524,38.27337
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.46558,38.31204
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.48748,38.38425
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.52081,38.29779
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.55251,38.29026
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.55879,38.34077
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.56094,38.30214
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.57066,38.2853
Fusarium oxysporum,Melonis,Melon,Turkey,Izmir,3,2009,Erincik et al. (2017),26.57369,38.32323
